0,1,2
-4.862114054987819,3.258036466053655,1
8.090814163038802,4.077774236165508,2
8.21268683521363,3.636456310094816,2
-4.550875217053675,3.507447473992297,1
-4.894172294312357,3.602486003607276,1
8.0576069423443,3.8075024425021398,2
-4.343755827278377,3.563817689404597,1
0.4805740087302129,3.7023620206745247,0
-4.642031299792282,3.3790320043010373,1
-4.501788511680563,3.125105091965234,1
7.995267439262036,3.610344005879346,2
8.216690548528069,3.7303697480093736,2
0.17375536167804279,3.8251552365458856,0
8.283347754896868,4.058196039199914,2
8.037562091825047,3.8928925250416335,2
-4.33628205383358,3.66415727942444,1
0.21331762465376072,3.9659278780759215,0
8.180552063346171,3.535445407643472,2
-4.335175037568472,3.5507428018908276,1
-4.602597511582698,3.591204830224064,1
8.291506775425043,3.639307076472343,2
0.2416059775004047,3.9273102601498673,0
7.950395869470763,3.8765552160703867,2
-4.27234646135474,3.5842125774330484,1
8.15388789256631,3.6704760414406916,2
8.142537509212096,3.8252332982570487,2
0.4728797267850297,3.943897896745007,0
0.26342306338825294,4.139639618450266,0
-4.34493144337046,3.579738304466412,1
-4.665198650219153,3.8192006257400495,1
-4.338716021431886,3.389203747416499,1
8.087003497244234,3.9077216294492603,2
0.27017125688252336,3.949012932660634,0
-4.735838990209999,3.571505179040966,1
-4.83296329052592,3.38092460134124,1
0.371451549266654,3.9980829582640283,0
8.58302678849452,3.6120912822310096,2
0.20989676827227197,4.1080801316011115,0
8.36257309601532,4.027010515071725,2
0.38645629763538053,3.6353460699761526,0
-4.5950386924183935,3.536566171416706,1
0.6510908215678493,3.916068950659443,0
0.4554941167667568,3.9738201136415823,0
-4.482096405436679,3.2759733971460783,1
8.082747268271662,3.671101879700658,2
7.923935075496916,3.593813372337225,2
0.04108063836745324,3.8802812483948825,0
0.6046484599253681,3.6853057682256707,0
-4.586749033605805,3.755894758947797,1
7.829351775710795,3.526173295796274,2
0.20884279665284902,3.8422211246970535,0
8.236524911600455,3.846701858926529,2
0.4849852509840876,3.6822235189334696,0
8.047602092213213,3.459737440813062,2
-4.557329312043926,3.646085268909108,1
0.4692891153867765,3.974501928733758,0
7.949453815634758,3.802662020743827,2
7.981624954745877,3.730833234734741,2
8.096161235592241,3.9129878883042033,2
0.24348050326723042,4.33897906758037,0
0.6625320182492734,4.169128331031679,0
8.23104269753373,3.6910431969323136,2
-4.441109604152738,3.5328144168192988,1
-4.6692737327601455,3.2978859525683992,1
8.362632484809492,4.118104076259068,2
8.41573560078357,3.3681349891910646,2
8.451853358675834,3.9896549309629483,2
-4.36505843239244,3.4810934830033355,1
8.380859684343463,3.8018547718851594,2
0.2672872918577259,4.24962099569817,0
-4.64059493022954,3.833438699263333,1
0.4886504550716998,3.903156684379316,0
0.18014324821224453,3.8213175593800215,0
-4.6624992507003675,3.3758121287695513,1
-4.604043912073987,3.7047674397878154,1
0.9999244516959597,4.05182776419009,0
-4.832571738648778,3.607805008565214,1
8.33284742157306,3.6283741605571675,2
-4.58536374522022,3.191785408091886,1
7.957691265204308,3.7883086516459623,2
0.3383614054655288,3.9376911225235007,0
8.006359449853452,3.824055578519621,2
-4.924187599722472,3.8004980759731284,1
7.834268335484629,3.921488756078052,2
-4.8281808481264425,3.3357911770170032,1
0.3859088869016693,3.921094620270907,0
-4.65116383972031,3.3522895511697426,1
0.35775971074126445,3.798659654607606,0
-0.06518387434114692,4.335562449855914,0
8.096207972610431,3.712194041614938,2
0.521853669124209,3.8524283569193942,0
0.7752283206096835,4.361424131520661,0
0.977701374979146,4.280507552226757,0
8.335722980453811,3.5579301561124828,2
0.6368519360360493,4.15138588462747,0
-3.9979147853021435,3.6586092564649157,1
-4.466534690225951,3.2686086687672753,1
0.2105941390035907,4.106859028810317,0
8.170821158904692,3.3158143807660987,2
-4.69882347326567,3.706436920496856,1
-4.664000990768632,3.288912071486365,1
-4.3389861028939745,3.7137112063524738,1
0.27407731397604507,4.0834874787314375,0
8.006758115303024,3.828062608516193,2
7.894773913893367,3.767674550711181,2
0.4474331232382259,3.6962406576086178,0
7.959439280981644,3.616035514337292,2
-4.5805156632255715,3.4698934267328387,1
8.24282809029546,3.6773692223363845,2
-4.705019166667583,3.369529095505056,1
0.47174267019836996,4.009287389266115,0
0.42826426665618694,4.258614021535673,0
-4.691071947419171,3.651370573452128,1
-4.578339812152589,3.4223858411903643,1
0.25615247937163954,4.15324566837148,0
8.007476100540156,3.585514586671381,2
-4.568005339755535,3.315451684217074,1
0.6140257492487167,3.796229807902718,0
-4.413110397504359,3.419956132025634,1
-4.755154872565206,3.3611191538577736,1
0.5224428266292674,4.145374952281704,0
8.070105823328346,3.6696881626799036,2
0.4617642043109997,4.222957635027392,0
-4.492795623218043,3.2430847845258857,1
0.5018312582246361,4.023858220783038,0
8.015761749953421,3.796802221427126,2
0.29765024952469865,4.000746448210315,0
-4.578378096506855,3.527988753201623,1
-4.94507736121902,3.690452443339205,1
-4.689250996369519,3.4900991246338764,1
-4.785632322855226,3.428351159100178,1
8.324472214707862,3.7775618830373343,2
-4.6749481108569375,3.604564232804237,1
8.073313746222835,3.909789942763159,2
-4.833939690935673,3.6409671408217226,1
0.21404817627079853,3.5606403867256864,0
0.2232098822077625,4.067362943210756,0
-4.6559081575620995,3.4739142661010183,1
7.882182921096819,3.591271171370735,2
0.17179609563058762,4.034065098072375,0
8.444708681702272,4.09677779730099,2
8.089320186318302,3.4492164163735715,2
8.144999587332912,3.611131662515136,2
0.4264008964179182,3.9888497432562957,0
0.38013542773031817,4.087493004009229,0
8.384990070080995,3.876157714033301,2
0.44561390296151965,3.810509335010719,0
0.07318943179168946,4.260826140828152,0
-5.126533439870986,3.6591001228048445,1
-4.4780110249518446,3.3194642837211266,1
8.247996508765729,3.929366562379891,2
8.422363775921156,3.93272240414143,2
0.30662150314511477,3.832351055117941,0
0.35340745940823504,4.1222307725478,0
-4.49040377843852,3.4889517679676443,1
0.7060075573773883,4.01645947066288,0
7.865745415978262,3.7076931856783752,2
-4.898022763672458,3.4216873524443483,1
0.3662301476853027,4.2319116616973345,0
0.4323306750257302,4.329057914792059,0
-4.671543854828027,3.554575167438969,1
-4.643925803788199,3.5301599932574232,1
0.31895965865133524,4.055781636397128,0
0.38043104782476456,3.6266782965821402,0
-4.498734519864337,3.4948289040508227,1
8.143612732071198,3.6622648569052,2
7.897272480839948,3.9004880593733415,2
7.904469155603465,3.93747721465434,2
-4.471996412380664,3.562924641523212,1
0.08896213548711662,3.8045867712940553,0
-4.714191226833182,3.585852854399836,1
0.29137598243230267,3.9563730359390457,0
8.344699199767328,3.734191947554844,2
-5.014668800056629,3.199957501802222,1
-4.7176354895563115,3.2454881614204085,1
0.25253419156521983,3.807961948651049,0
8.113338265197765,3.7948239715838668,2
0.544746252424448,4.486298443166962,0
0.5227482657421513,4.01487224785049,0
0.5454704247493226,3.956154402891898,0
0.2471281930919086,4.202233420764673,0
-4.896660752256866,3.50607765020362,1
-4.573396703840258,3.428832149386649,1
0.3942857826937629,3.793500945176982,0
0.31943599412086604,3.9456794797693577,0
0.49539286763072377,3.7370719525205915,0
-4.473825033407423,3.436659416108637,1
-4.668160626245361,3.4318662732029566,1
-4.555651104240174,3.3180887046259255,1
7.889741029541223,3.6929517932165985,2
0.12437587936950617,3.6959585747997226,0
-4.648306516876524,3.8694269242552255,1
8.237958618888504,3.810040172910323,2
-4.346625094055732,3.5207281094963694,1
-4.580364696800602,3.2878035274334367,1
8.436513401553455,3.4022885156854685,2
8.401508782323154,3.719902189047238,2
0.6392803795245308,3.809333277447989,0
0.42640857224751183,4.115244396269167,0
-4.93660670825623,3.648088657781378,1
8.594600482367353,3.779334362480006,2
8.326260417682146,3.537761684555771,2
8.323431708656495,4.01376160715471,2
8.370711512571148,3.895149102865257,2
0.4424685196870265,4.114772509811365,0
8.269498059812149,3.3791473193087347,2
-4.447400642673521,3.4921768427901934,1
0.3328808147218394,4.360785962670639,0
8.112455542745066,3.629152441667825,2
0.8389101269542745,3.830943847984969,0
0.17859074056855023,4.024620831269378,0
8.181381443192196,3.806575498747708,2
0.2573699866496103,3.7726504946407835,0
8.170055212499365,3.671347950728916,2
0.6623696940693942,3.889342858994189,0
0.5071022934768701,4.124718776392072,0
8.198038621613644,3.57184682596843,2
0.3029087543861231,3.822570603837905,0
8.209541154361021,3.9816756293265625,2
0.40506202304246197,3.917423283238289,0
-4.86529383852888,3.491604897693993,1
0.12848870275536667,3.7634412915857776,0
-4.618691828217801,3.5113436428671037,1
0.359709952677218,3.4491422777187113,0
-4.702966319450578,3.617543075801057,1
-4.479261485035806,3.631850293878623,1
8.175954902436033,4.068745192126869,2
-4.492677273905224,3.4145174788077033,1
-4.248552804165854,3.5610609917921416,1
0.4329373844639919,3.859626196105081,0
8.008920259816552,3.600288890142222,2
7.903552030064791,3.6401025961538953,2
8.343510046955716,3.8651505238502666,2
-4.566778582373273,3.253798667785648,1
8.501192008551579,3.5055854305767404,2
-4.557828059135981,3.2345698391522464,1
-4.103102920193787,3.379905124114547,1
0.45290842773179874,3.690420664063256,0
0.4792982267161695,4.137359483290362,0
0.20963385170388016,4.031705552801796,0
-4.806877910288783,3.4416318724950483,1
8.405533213506562,3.7912806725172317,2
-4.517356469902642,3.525769040677678,1
8.144357204138666,3.868900578086204,2
8.350538037548901,3.5351924634436522,2
8.247086729585904,3.6231301969847576,2
